# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.00787151 0.00460264 0.00645018 0.0189243 236.858
200 0.0120856 0.00902302 0.0100718 0.0311804 258.995
300 0.0153782 0.0118494 0.0112772 0.0385048 303.844
400 0.0176805 0.0140573 0.0121987 0.0439365 364.198
500 0.0161917 0.0107792 0.0108152 0.0377861 412.883
600 0.0187792 0.0122239 0.012975 0.0439781 422.045
700 0.0184256 0.0137049 0.0148049 0.0469354 408.836
800 0.0182545 0.0121883 0.0148347 0.0452775 397.659
900 0.0175489 0.0121524 0.0149945 0.0446958 385.203
1000 0.0147283 0.0132454 0.0138437 0.0418174 386.02
1100 0.0188162 0.0145379 0.0143878 0.0477419 396.125
1200 0.0135674 0.0109512 0.0117828 0.0363014 414.461
1300 0.0177238 0.011525 0.0147276 0.0439765 407.401
1400 0.014518 0.0111421 0.0121771 0.0378371 417.266
1500 0.0189713 0.0115845 0.0150728 0.0456286 379.775
1600 0.0156381 0.00922271 0.0148465 0.0397073 386.876
1700 0.0153742 0.0127277 0.0158708 0.0439728 403.53
1800 0.0149771 0.0136237 0.0155918 0.0441926 411.105
1900 0.0159806 0.0119777 0.0117905 0.0397488 423.504
2000 0.0181075 0.014051 0.0141045 0.046263 394.989
2100 0.0163331 0.0134597 0.0159468 0.0457396 372.011
2200 0.0177791 0.0147502 0.0163389 0.0488682 399.114
2300 0.0158328 0.0116675 0.0139168 0.0414171 417.31
2400 0.0157934 0.0122811 0.0108738 0.0389483 407.056
2500 0.0134613 0.0128572 0.010632 0.0369506 393.934
2600 0.013085 0.012535 0.0115994 0.0372193 378.976
2700 0.0130432 0.0113371 0.0122617 0.0366419 410.337
2800 0.0149252 0.0129501 0.0152758 0.0431511 423.57
2900 0.0173312 0.0154109 0.0155465 0.0482886 402.02
3000 0.0145392 0.0132193 0.0134794 0.0412379 395.571
3100 0.0144179 0.012403 0.0116278 0.0384486 389.918
3200 0.011467 0.0108814 0.0104103 0.0327587 386.856
3300 0.013693 0.0109916 0.0115869 0.0362715 356.938
3400 0.0127188 0.0115179 0.0103967 0.0346334 374.481
3500 0.0140667 0.0109591 0.0111808 0.0362067 396.967
3600 0.0150263 0.0133501 0.0113337 0.0397101 406.316
3700 0.0139922 0.0114766 0.0118975 0.0373663 407.781
3800 0.0158958 0.0133758 0.0154175 0.0446892 404.539
3900 0.0177641 0.0153247 0.0159047 0.0489935 364.86
4000 0.0179773 0.0126073 0.0121265 0.0427111 397.364
4100 0.0156216 0.0119683 0.00987241 0.0374623 411.837
4200 0.0142709 0.0105809 0.0108376 0.0356894 423.126
4300 0.0156409 0.0122855 0.0134213 0.0413478 411.803
4400 0.0167628 0.0135268 0.013872 0.0441616 399.396
4500 0.0209047 0.0124764 0.0150023 0.0483834 395.177
4600 0.0170353 0.0109934 0.013172 0.0412007 407.316
4700 0.0138871 0.011291 0.0128738 0.038052 375.082
4800 0.0125666 0.0115603 0.0100254 0.0341523 385.112
4900 0.0136541 0.0114688 0.0128701 0.037993 400.676
5000 0.0171735 0.0107948 0.0138557 0.041824 418.619
5100 0.0197722 0.0130799 0.0164244 0.0492766 403.525
5200 0.0192432 0.0135714 0.0163991 0.0492138 396.334
5300 0.018018 0.0151883 0.0149919 0.0481982 390.609
5400 0.0145206 0.0134738 0.0124215 0.0404159 396.059
5500 0.0149422 0.0112682 0.011718 0.0379284 419.318
5600 0.0124968 0.0110752 0.0118298 0.0354018 423.194
5700 0.011216 0.0132577 0.0121212 0.0365949 392.873
5800 0.0134425 0.0125334 0.0119173 0.0378932 379.188
5900 0.0148105 0.0102825 0.0112754 0.0363683 406.419
6000 0.014229 0.0138828 0.0127186 0.0408304 416.126
