# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.00923331 0.00633056 0.0082949 0.0238588 345.826
200 0.0166512 0.0123468 0.0159543 0.0449523 389.367
300 0.0202541 0.0151998 0.0156913 0.0511452 445.728
400 0.0385221 0.0232242 0.0225032 0.0842494 514.744
500 0.0309539 0.0186379 0.0175768 0.0671685 602.184
600 0.0270152 0.0178675 0.0233702 0.0682529 634.874
700 0.0348338 0.0207233 0.0246406 0.0801976 627.934
800 0.025984 0.0194377 0.0214707 0.0668925 609.799
900 0.0296662 0.0211599 0.0247019 0.0755281 575.467
1000 0.0228889 0.0168057 0.0219851 0.0616797 588.567
1100 0.0231689 0.017568 0.0239378 0.0646746 574.336
1200 0.0248185 0.0177821 0.0190922 0.0616928 621.835
1300 0.031529 0.0222965 0.0226343 0.0764598 601.697
1400 0.0277847 0.0227407 0.0204526 0.070978 623.507
1500 0.029619 0.021939 0.0240118 0.0755698 604.673
1600 0.0283687 0.0227662 0.0311747 0.0823096 567.189
1700 0.0321227 0.0267045 0.0326587 0.0914859 578.384
1800 0.0315652 0.0264197 0.0231398 0.0811247 621.506
1900 0.0281482 0.0247613 0.021883 0.0747924 605.898
2000 0.0278598 0.0216529 0.0265777 0.0760904 611.515
2100 0.0266171 0.0191543 0.0251663 0.0709378 605.897
2200 0.0313521 0.0187944 0.0219256 0.0720721 596.389
2300 0.0340501 0.019685 0.0251153 0.0788504 593.105
2400 0.0252364 0.0194649 0.0302948 0.074996 599.841
2500 0.0254471 0.0246465 0.0290744 0.0791681 610.478
2600 0.0262747 0.0229558 0.0217945 0.071025 636.986
2700 0.0280113 0.0195281 0.0224161 0.0699554 602.69
2800 0.0302144 0.0231172 0.0259364 0.079268 560.611
2900 0.0263074 0.022571 0.0213587 0.0702371 588.494
3000 0.0280251 0.0206443 0.022217 0.0708864 616.829
3100 0.0311963 0.0222667 0.0284863 0.0819493 611.152
3200 0.036164 0.0234788 0.0299896 0.0896324 582.695
3300 0.0399891 0.0217712 0.0367536 0.0985139 543.194
3400 0.0332149 0.0247823 0.0334634 0.0914605 558.791
3500 0.02581 0.0284887 0.0255316 0.0798303 606.092
3600 0.0260708 0.022967 0.0209131 0.0699509 621.34
3700 0.0265586 0.021391 0.0204728 0.0684224 583.369
3800 0.0307524 0.0237368 0.0215581 0.0760472 569.167
3900 0.0322046 0.0248749 0.0220571 0.0791366 580.183
4000 0.0344279 0.023642 0.0285197 0.0865896 610.429
4100 0.0423974 0.0252283 0.0338062 0.101432 611.409
4200 0.0416456 0.0302296 0.0388994 0.110775 618.371
4300 0.0426772 0.0328907 0.0424262 0.117994 585.609
4400 0.0361427 0.0265072 0.0358966 0.0985465 570.831
4500 0.0311267 0.0243333 0.030742 0.086202 566.91
4600 0.0331128 0.0258267 0.0304079 0.0893475 593.038
4700 0.0266394 0.0219096 0.0247874 0.0733364 619.752
4800 0.0249718 0.0200648 0.0190323 0.0640689 607.637
4900 0.0236867 0.0208082 0.0190231 0.0635179 589.263
5000 0.0237784 0.0173368 0.0220825 0.0631977 587.511
5100 0.0326061 0.0201805 0.0250304 0.077817 569.648
5200 0.0300247 0.0246935 0.0236756 0.0783938 601.041
5300 0.0359202 0.0253131 0.0297276 0.090961 616.703
5400 0.036002 0.0257246 0.0286553 0.0903818 618.641
5500 0.0275994 0.0229969 0.0277896 0.0783859 598.145
5600 0.0229083 0.0261472 0.028482 0.0775376 574.226
5700 0.0244028 0.0194685 0.0252229 0.0690941 584.599
5800 0.0251742 0.0136543 0.0173191 0.0561475 617.251
5900 0.0209163 0.0164358 0.0158783 0.0532303 606.795
6000 0.0227005 0.0186388 0.0177778 0.0591171 594.737
